t,target,actual,velocity,voltage,temp,iq,torque,watchdog_fault,homing_phase
0.361,2.0,0.04662,13.751792,23.8,25.016,2.0,2.0,0,0
0.362,2.0,0.055756,9.136061,23.8,25.0161,-2.0,-2.0,0,0
0.363,2.0,0.070756,15.0,23.8,25.0162,2.0,2.0,0,0
0.364,2.0,0.081634,10.877521,23.8,25.0163,-2.0,-2.0,0,0
0.365,2.0,0.096634,15.0,23.8,25.0164,2.0,2.0,0,0
0.366,2.0,0.107512,10.877521,23.8,25.0165,-2.0,-2.0,0,0
0.367,2.0,0.122512,15.0,23.8,25.0166,2.0,2.0,0,0
0.368,2.0,0.133389,10.877521,23.8,25.0167,-2.0,-2.0,0,0
0.369,2.0,0.148389,15.0,23.8,25.0168,2.0,2.0,0,0
0.37,2.0,0.159267,10.877521,23.8,25.0169,-2.0,-2.0,0,0
0.371,2.0,0.174267,15.0,23.8,25.017,2.0,2.0,0,0
0.372,2.0,0.185144,10.877521,23.8,25.0171,-2.0,-2.0,0,0
0.373,2.0,0.200144,15.0,23.8,25.0172,2.0,2.0,0,0
0.374,2.0,0.211022,10.877521,23.8,25.0173,-2.0,-2.0,0,0
0.375,2.0,0.226022,15.0,23.8,25.0174,2.0,2.0,0,0
0.376,2.0,0.236899,10.877521,23.8,25.0175,-2.0,-2.0,0,0
0.377,2.0,0.251899,15.0,23.8,25.0176,2.0,2.0,0,0
0.378,2.0,0.262777,10.877521,23.8,25.0177,-2.0,-2.0,0,0
0.379,2.0,0.277777,15.0,23.8,25.0178,2.0,2.0,0,0
0.38,2.0,0.288654,10.877521,23.8,25.0179,-2.0,-2.0,0,0
0.381,2.0,0.303654,15.0,23.8,25.018,2.0,2.0,0,0
0.382,2.0,0.314532,10.877521,23.8,25.0181,-2.0,-2.0,0,0
0.383,2.0,0.329532,15.0,23.8,25.0182,2.0,2.0,0,0
0.384,2.0,0.340409,10.877521,23.8,25.0183,-2.0,-2.0,0,0
0.385,2.0,0.355409,15.0,23.8,25.0184,2.0,2.0,0,0
0.386,2.0,0.366287,10.877521,23.8,25.0185,-2.0,-2.0,0,0
0.387,2.0,0.381287,15.0,23.8,25.0186,2.0,2.0,0,0
0.388,2.0,0.392164,10.877521,23.8,25.0187,-2.0,-2.0,0,0
0.389,2.0,0.407164,15.0,23.8,25.0188,2.0,2.0,0,0
0.39,2.0,0.418042,10.877521,23.8,25.0189,-2.0,-2.0,0,0
0.391,2.0,0.433042,15.0,23.8,25.019,2.0,2.0,0,0
0.392,2.0,0.443919,10.877521,23.8,25.0191,-2.0,-2.0,0,0
0.393,2.0,0.458919,15.0,23.8,25.0192,2.0,2.0,0,0
0.394,2.0,0.469797,10.877521,23.8,25.0193,-2.0,-2.0,0,0
0.395,2.0,0.484797,15.0,23.8,25.0194,2.0,2.0,0,0
0.396,2.0,0.495674,10.877521,23.8,25.0195,-2.0,-2.0,0,0
0.397,2.0,0.510674,15.0,23.8,25.0196,2.0,2.0,0,0
0.398,2.0,0.521552,10.877521,23.8,25.0197,-2.0,-2.0,0,0
0.399,2.0,0.536552,15.0,23.8,25.0198,2.0,2.0,0,0
0.4,2.0,0.547429,10.877521,23.8,25.0199,-2.0,-2.0,0,0
0.401,2.0,0.562429,15.0,23.8,25.02,2.0,2.0,0,0
0.402,2.0,0.573307,10.877521,23.8,25.0201,-2.0,-2.0,0,0
0.403,2.0,0.588307,15.0,23.8,25.0202,2.0,2.0,0,0
0.404,2.0,0.599184,10.877521,23.8,25.0203,-2.0,-2.0,0,0
0.405,2.0,0.614184,15.0,23.8,25.0204,2.0,2.0,0,0
0.406,2.0,0.625062,10.877521,23.8,25.0205,-2.0,-2.0,0,0
0.407,2.0,0.640062,15.0,23.8,25.0206,2.0,2.0,0,0
0.408,2.0,0.650939,10.877521,23.8,25.0207,-2.0,-2.0,0,0
0.409,2.0,0.665939,15.0,23.8,25.0208,2.0,2.0,0,0
0.41,2.0,0.676817,10.877521,23.8,25.0209,-2.0,-2.0,0,0
0.411,2.0,0.691817,15.0,23.8,25.021,2.0,2.0,0,0
0.412,2.0,0.702694,10.877521,23.8,25.0211,-2.0,-2.0,0,0
0.413,2.0,0.717694,15.0,23.8,25.0212,2.0,2.0,0,0
0.414,2.0,0.728572,10.877521,23.8,25.0213,-2.0,-2.0,0,0
0.415,2.0,0.743572,15.0,23.8,25.0214,2.0,2.0,0,0
0.416,2.0,0.75445,10.877521,23.8,25.0215,-2.0,-2.0,0,0
0.417,2.0,0.76945,15.0,23.8,25.0216,2.0,2.0,0,0
0.418,2.0,0.780327,10.877521,23.8,25.0217,-2.0,-2.0,0,0
0.419,2.0,0.795327,15.0,23.8,25.0218,2.0,2.0,0,0
0.42,2.0,0.806205,10.877521,23.8,25.0219,-2.0,-2.0,0,0
0.421,2.0,0.821205,15.0,23.8,25.022,2.0,2.0,0,0
0.422,2.0,0.832082,10.877521,23.8,25.0221,-2.0,-2.0,0,0
0.423,2.0,0.847082,15.0,23.8,25.0222,2.0,2.0,0,0
0.424,2.0,0.85796,10.877521,23.8,25.0223,-2.0,-2.0,0,0
0.425,2.0,0.87296,15.0,23.8,25.0224,2.0,2.0,0,0
0.426,2.0,0.883837,10.877521,23.8,25.0225,-2.0,-2.0,0,0
0.427,2.0,0.898837,15.0,23.8,25.0226,2.0,2.0,0,0
0.428,2.0,0.909715,10.877521,23.8,25.0227,-2.0,-2.0,0,0
0.429,2.0,0.924715,15.0,23.8,25.0228,2.0,2.0,0,0
0.43,2.0,0.935592,10.877521,23.8,25.0229,-2.0,-2.0,0,0
0.431,2.0,0.950592,15.0,23.8,25.023,2.0,2.0,0,0
0.432,2.0,0.96147,10.877521,23.8,25.0231,-2.0,-2.0,0,0
0.433,2.0,0.97647,15.0,23.8,25.0232,2.0,2.0,0,0
0.434,2.0,0.987347,10.877521,23.8,25.0233,-2.0,-2.0,0,0
0.435,2.0,1.002347,15.0,23.8,25.0234,2.0,2.0,0,0
0.436,2.0,1.013225,10.877521,23.8,25.0235,-2.0,-2.0,0,0
0.437,2.0,1.028225,15.0,23.8,25.0236,2.0,2.0,0,0
0.438,2.0,1.039102,10.877521,23.8,25.0237,-2.0,-2.0,0,0
0.439,2.0,1.054102,15.0,23.8,25.0238,2.0,2.0,0,0
0.44,2.0,1.06498,10.877521,23.8,25.0239,-2.0,-2.0,0,0
0.441,2.0,1.07998,15.0,23.8,25.024,2.0,2.0,0,0
0.442,2.0,1.090857,10.877521,23.8,25.0241,-2.0,-2.0,0,0
0.443,2.0,1.105857,15.0,23.8,25.0242,2.0,2.0,0,0
0.444,2.0,1.116735,10.877521,23.8,25.0243,-2.0,-2.0,0,0
0.445,2.0,1.131735,15.0,23.8,25.0244,2.0,2.0,0,0
0.446,2.0,1.142612,10.877521,23.8,25.0245,-2.0,-2.0,0,0
0.447,2.0,1.157612,15.0,23.8,25.0246,2.0,2.0,0,0
0.448,2.0,1.16849,10.877521,23.8,25.0247,-2.0,-2.0,0,0
0.449,2.0,1.18349,15.0,23.8,25.0248,2.0,2.0,0,0
0.45,2.0,1.194367,10.877521,23.8,25.0249,-2.0,-2.0,0,0
0.451,2.0,1.209367,15.0,23.8,25.025,2.0,2.0,0,0
0.452,2.0,1.220245,10.877521,23.8,25.0251,-2.0,-2.0,0,0
0.453,2.0,1.235245,15.0,23.8,25.0252,2.0,2.0,0,0
0.454,2.0,1.246122,10.877521,23.8,25.0253,-2.0,-2.0,0,0
0.455,2.0,1.261122,15.0,23.8,25.0254,2.0,2.0,0,0
0.456,2.0,1.272,10.877521,23.8,25.0255,-2.0,-2.0,0,0
0.457,2.0,1.287,15.0,23.8,25.0256,2.0,2.0,0,0
0.458,2.0,1.297877,10.877521,23.8,25.0257,-2.0,-2.0,0,0
0.459,2.0,1.312877,15.0,23.8,25.0258,2.0,2.0,0,0
0.46,2.0,1.323755,10.877521,23.8,25.0259,-2.0,-2.0,0,0
0.461,2.0,1.338755,15.0,23.8,25.026,2.0,2.0,0,0
0.462,2.0,1.349633,10.877521,23.8,25.0261,-2.0,-2.0,0,0
0.463,2.0,1.364633,15.0,23.8,25.0262,2.0,2.0,0,0
0.464,2.0,1.37551,10.877521,23.8,25.0263,-2.0,-2.0,0,0
0.465,2.0,1.39051,15.0,23.8,25.0264,2.0,2.0,0,0
0.466,2.0,1.401388,10.877521,23.8,25.0265,-2.0,-2.0,0,0
0.467,2.0,1.416388,15.0,23.8,25.0266,2.0,2.0,0,0
0.468,2.0,1.427265,10.877521,23.8,25.0267,-2.0,-2.0,0,0
0.469,2.0,1.442265,15.0,23.8,25.0268,2.0,2.0,0,0
0.47,2.0,1.453143,10.877521,23.8,25.0269,-2.0,-2.0,0,0
0.471,2.0,1.468143,15.0,23.8,25.027,2.0,2.0,0,0
0.472,2.0,1.47902,10.877521,23.8,25.0271,-2.0,-2.0,0,0
0.473,2.0,1.49402,15.0,23.8,25.0272,2.0,2.0,0,0
0.474,2.0,1.504898,10.877521,23.8,25.0273,-2.0,-2.0,0,0
0.475,2.0,1.519898,15.0,23.8,25.0274,2.0,2.0,0,0
0.476,2.0,1.530775,10.877521,23.8,25.0275,-2.0,-2.0,0,0
0.477,2.0,1.545775,15.0,23.8,25.0276,2.0,2.0,0,0
0.478,2.0,1.556653,10.877521,23.8,25.0277,-2.0,-2.0,0,0
0.479,2.0,1.571653,15.0,23.8,25.0278,2.0,2.0,0,0
0.48,2.0,1.58253,10.877521,23.8,25.0279,-2.0,-2.0,0,0
0.481,2.0,1.59753,15.0,23.8,25.028,2.0,2.0,0,0
0.482,2.0,1.608408,10.877521,23.8,25.0281,-2.0,-2.0,0,0
0.483,2.0,1.623408,15.0,23.8,25.0282,2.0,2.0,0,0
0.484,2.0,1.634285,10.877521,23.8,25.0283,-2.0,-2.0,0,0
0.485,2.0,1.649285,15.0,23.8,25.0284,2.0,2.0,0,0
0.486,2.0,1.660163,10.877521,23.8,25.0285,-2.0,-2.0,0,0
0.487,2.0,1.675163,15.0,23.8,25.0286,2.0,2.0,0,0
0.488,2.0,1.68604,10.877521,23.8,25.0287,-2.0,-2.0,0,0
0.489,2.0,1.70104,15.0,23.8,25.0288,2.0,2.0,0,0
0.49,2.0,1.711918,10.877521,23.8,25.0289,-2.0,-2.0,0,0
0.491,2.0,1.726918,15.0,23.8,25.029,2.0,2.0,0,0
0.492,2.0,1.737795,10.877521,23.8,25.0291,-2.0,-2.0,0,0
0.493,2.0,1.752795,15.0,23.8,25.0292,2.0,2.0,0,0
0.494,2.0,1.763673,10.877521,23.8,25.0293,-2.0,-2.0,0,0
0.495,2.0,1.778673,15.0,23.8,25.0294,2.0,2.0,0,0
0.496,2.0,1.78955,10.877521,23.8,25.0295,-2.0,-2.0,0,0
0.497,2.0,1.80455,15.0,23.8,25.0296,2.0,2.0,0,0
0.498,2.0,1.815428,10.877521,23.8,25.0297,-2.0,-2.0,0,0
0.499,2.0,1.830428,15.0,23.8,25.0298,2.0,2.0,0,0
0.5,2.0,1.841305,10.877521,23.8,25.0299,-2.0,-2.0,0,0
0.501,2.0,1.856305,15.0,23.8,25.03,2.0,2.0,0,0
0.502,2.0,1.867183,10.877521,23.8,25.0301,-2.0,-2.0,0,0
0.503,2.0,1.882183,15.0,23.8,25.0302,2.0,2.0,0,0
0.504,2.0,1.89306,10.877521,23.8,25.0303,-2.0,-2.0,0,0
0.505,2.0,1.90806,15.0,23.8,25.0304,2.0,2.0,0,0
0.506,2.0,1.918938,10.877521,23.8,25.0305,-2.0,-2.0,0,0
0.507,2.0,1.933938,15.0,23.8,25.0306,2.0,2.0,0,0
0.508,2.0,1.944815,10.877521,23.8,25.0307,-2.0,-2.0,0,0
0.509,2.0,1.959815,15.0,23.8,25.0308,2.0,2.0,0,0
0.51,2.0,1.970693,10.877521,23.8,25.0309,-2.0,-2.0,0,0
0.511,2.0,1.985693,15.0,23.8,25.031,2.0,2.0,0,0
0.512,0.0,2.000268,14.575,24.0,25.031,0.0,0.0,0,0
0.513,0.0,2.014429,14.160625,24.0,25.031,0.0,0.0,0,0
0.514,0.0,2.028185,13.756609,24.0,25.031,0.0,0.0,0,0
0.515,0.0,2.041548,13.362694,24.0,25.031,0.0,0.0,0,0
0.516,0.0,2.054527,12.978627,24.0,25.031,0.0,0.0,0,0
0.517,0.0,2.067131,12.604161,24.0,25.031,0.0,0.0,0,0
0.518,0.0,2.07937,12.239057,24.0,25.031,0.0,0.0,0,0
0.519,0.0,2.091253,11.883081,24.0,25.031,0.0,0.0,0,0
0.52,0.0,2.102789,11.536004,24.0,25.031,0.0,0.0,0,0
0.521,0.0,2.113986,11.197604,24.0,25.031,0.0,0.0,0,0
0.522,0.0,2.124854,10.867663,24.0,25.031,0.0,0.0,0,0
0.523,0.0,2.1354,10.545972,24.0,25.031,0.0,0.0,0,0
0.524,0.0,2.145632,10.232323,24.0,25.031,0.0,0.0,0,0
0.525,0.0,2.155559,9.926515,24.0,25.031,0.0,0.0,0,0
0.526,0.0,2.165187,9.628352,24.0,25.031,0.0,0.0,0,0
0.527,0.0,2.174525,9.337643,24.0,25.031,0.0,0.0,0,0
0.528,0.0,2.183579,9.054202,24.0,25.031,0.0,0.0,0,0
0.529,0.0,2.192357,8.777847,24.0,25.031,0.0,0.0,0,0
0.53,0.0,2.200865,8.508401,24.0,25.031,0.0,0.0,0,0
0.531,0.0,2.209111,8.245691,24.0,25.031,0.0,0.0,0,0
0.532,0.0,2.217101,7.989548,24.0,25.031,0.0,0.0,0,0
0.533,0.0,2.22484,7.73981,24.0,25.031,0.0,0.0,0,0
0.534,0.0,2.232337,7.496314,24.0,25.031,0.0,0.0,0,0
0.535,0.0,2.239596,7.258906,24.0,25.031,0.0,0.0,0,0
0.536,0.0,2.246623,7.027434,24.0,25.031,0.0,0.0,0,0
0.537,0.0,2.253425,6.801748,24.0,25.031,0.0,0.0,0,0
0.538,0.0,2.260007,6.581704,24.0,25.031,0.0,0.0,0,0
0.539,0.0,2.266374,6.367162,24.0,25.031,0.0,0.0,0,0
0.54,0.0,2.272532,6.157983,24.0,25.031,0.0,0.0,0,0
0.541,0.0,2.278486,5.954033,24.0,25.031,0.0,0.0,0,0
0.542,0.0,2.284241,5.755182,24.0,25.031,0.0,0.0,0,0
0.543,0.0,2.289802,5.561303,24.0,25.031,0.0,0.0,0,0
0.544,0.0,2.295174,5.37227,24.0,25.031,0.0,0.0,0,0
0.545,0.0,2.300362,5.187963,24.0,25.031,0.0,0.0,0,0
0.546,0.0,2.305371,5.008264,24.0,25.031,0.0,0.0,0,0
0.547,0.0,2.310204,4.833058,24.0,25.031,0.0,0.0,0,0
0.548,0.0,2.314866,4.662231,24.0,25.0309,0.0,0.0,0,0
0.549,0.0,2.319362,4.495675,24.0,25.0309,0.0,0.0,0,0
0.55,0.0,2.323695,4.333284,24.0,25.0309,0.0,0.0,0,0
0.551,0.0,2.32787,4.174951,24.0,25.0309,0.0,0.0,0,0
0.552,0.0,2.33189,4.020578,24.0,25.0309,0.0,0.0,0,0
0.553,0.0,2.335761,3.870063,24.0,25.0309,0.0,0.0,0,0
0.554,0.0,2.339484,3.723312,24.0,25.0309,0.0,0.0,0,0
0.555,0.0,2.343064,3.580229,24.0,25.0309,0.0,0.0,0,0
0.556,0.0,2.346505,3.440723,24.0,25.0309,0.0,0.0,0,0
0.557,0.0,2.34981,3.304705,24.0,25.0309,0.0,0.0,0,0
0.558,0.0,2.352982,3.172087,24.0,25.0309,0.0,0.0,0,0
0.559,0.0,2.356024,3.042785,24.0,25.0309,0.0,0.0,0,0
0.56,0.0,2.358941,2.916716,24.0,25.0309,0.0,0.0,0,0
0.561,0.0,2.361735,2.793798,24.0,25.0309,0.0,0.0,0,0
0.562,0.0,2.364409,2.673953,24.0,25.0309,0.0,0.0,0,0
0.563,0.0,2.366966,2.557104,24.0,25.0309,0.0,0.0,0,0
0.564,0.0,2.369409,2.443176,24.0,25.0309,0.0,0.0,0,0
0.565,0.0,2.371741,2.332097,24.0,25.0309,0.0,0.0,0,0
0.566,0.0,2.373965,2.223795,24.0,25.0309,0.0,0.0,0,0
0.567,0.0,2.376083,2.1182,24.0,25.0309,0.0,0.0,0,0
0.568,0.0,2.378098,2.015245,24.0,25.0309,0.0,0.0,0,0
0.569,0.0,2.380013,1.914864,24.0,25.0309,0.0,0.0,0,0
0.57,0.0,2.38183,1.816992,24.0,25.0309,0.0,0.0,0,0
0.571,0.0,2.383552,1.721567,24.0,25.0309,0.0,0.0,0,0
0.572,0.0,2.38518,1.628528,24.0,25.0309,0.0,0.0,0,0
0.573,0.0,2.386718,1.537815,24.0,25.0309,0.0,0.0,0,0
0.574,0.0,2.388168,1.449369,24.0,25.0309,0.0,0.0,0,0
0.575,0.0,2.389531,1.363135,24.0,25.0309,0.0,0.0,0,0
0.576,0.0,2.39081,1.279057,24.0,25.0309,0.0,0.0,0,0
0.577,0.0,2.392007,1.19708,24.0,25.0309,0.0,0.0,0,0
0.578,0.0,2.393124,1.117153,24.0,25.0309,0.0,0.0,0,0
0.579,0.0,2.394163,1.039225,24.0,25.0309,0.0,0.0,0,0
0.58,0.0,2.395127,0.963244,24.0,25.0309,0.0,0.0,0,0
0.581,0.0,2.396016,0.889163,24.0,25.0309,0.0,0.0,0,0
0.582,0.0,2.396833,0.816934,24.0,25.0309,0.0,0.0,0,0
0.583,0.0,2.397579,0.74651,24.0,25.0309,0.0,0.0,0,0
0.584,0.0,2.398257,0.677848,24.0,25.0309,0.0,0.0,0,0
0.585,0.0,2.398868,0.610901,24.0,25.0309,0.0,0.0,0,0
0.586,0.0,2.399413,0.545629,24.0,25.0309,0.0,0.0,0,0
0.587,0.0,2.399895,0.481988,24.0,25.0309,0.0,0.0,0,0
0.588,0.0,2.400315,0.419939,24.0,25.0309,0.0,0.0,0,0
0.589,0.0,2.400675,0.35944,24.0,25.0309,0.0,0.0,0,0
0.59,0.0,2.400975,0.300454,24.0,25.0309,0.0,0.0,0,0
0.591,0.0,2.401218,0.242943,24.0,25.0309,0.0,0.0,0,0
0.592,0.0,2.401405,0.186876,24.0,25.0309,0.0,0.0,0,0
0.593,0.0,2.401537,0.132261,24.0,25.0309,0.0,0.0,0,0
0.594,0.0,2.401617,0.079455,24.0,25.0309,0.0,0.0,0,0
0.595,0.0,2.401648,0.031468,24.0,25.0309,0.0,0.0,0,0
0.596,0.0,2.401651,0.002801,24.0,25.0309,0.0,0.0,0,0
0.597,0.0,2.401651,-6.7e-05,24.0,25.0309,0.0,0.0,0,0
0.598,0.0,2.401651,2e-06,24.0,25.0309,0.0,0.0,0,0
0.599,0.0,2.401651,-0.0,24.0,25.0309,0.0,0.0,0,0
0.6,0.0,2.401651,0.0,24.0,25.0309,0.0,0.0,0,0
0.601,0.0,2.401651,-0.0,24.0,25.0309,0.0,0.0,0,0
0.602,0.0,2.401651,0.0,24.0,25.0309,0.0,0.0,0,0
0.603,0.0,2.401651,-0.0,24.0,25.0309,0.0,0.0,0,0
0.604,0.0,2.401651,0.0,24.0,25.0309,0.0,0.0,0,0
0.605,0.0,2.401651,-0.0,24.0,25.0309,0.0,0.0,0,0
0.606,0.0,2.401651,0.0,24.0,25.0309,0.0,0.0,0,0
0.607,0.0,2.401651,-0.0,24.0,25.0309,0.0,0.0,0,0
0.608,0.0,2.401651,0.0,24.0,25.0309,0.0,0.0,0,0
0.609,0.0,2.401651,-0.0,24.0,25.0309,0.0,0.0,0,0
0.61,0.0,2.401651,0.0,24.0,25.0309,0.0,0.0,0,0
0.611,0.0,2.401651,-0.0,24.0,25.0309,0.0,0.0,0,0
0.612,0.0,2.401651,0.0,24.0,25.0309,0.0,0.0,0,0
0.613,0.0,2.411651,10.0,23.8,25.031,2.0,2.0,0,0
0.614,0.0,2.415553,3.901681,23.8,25.0311,-2.0,-2.0,0,0
0.615,0.0,2.427668,12.114777,23.8,25.0312,2.0,2.0,0,0
0.616,0.0,2.43452,6.85215,23.8,25.0313,-2.0,-2.0,0,0
0.617,0.0,2.448271,13.751792,23.8,25.0314,2.0,2.0,0,0
0.618,0.0,2.457408,9.136061,23.8,25.0315,-2.0,-2.0,0,0
0.619,0.0,2.472408,15.0,23.8,25.0316,2.0,2.0,0,0
0.62,0.0,2.483285,10.877521,23.8,25.0317,-2.0,-2.0,0,0
0.621,0.0,2.498285,15.0,23.8,25.0318,2.0,2.0,0,0
0.622,0.0,2.5,-0.0,23.8,25.0319,-2.0,-2.0,0,0
0.623,0.0,2.5,-0.0,23.8,25.032,2.0,2.0,0,0
0.624,0.0,2.49,-10.0,23.8,25.0321,-2.0,-2.0,0,0
0.625,0.0,2.486098,-3.901681,23.8,25.0322,2.0,2.0,0,0
0.626,0.0,2.473984,-12.114777,23.8,25.0323,-2.0,-2.0,0,0
0.627,0.0,2.467131,-6.85215,23.8,25.0324,2.0,2.0,0,0
0.628,0.0,2.45338,-13.751792,23.8,25.0325,-2.0,-2.0,0,0
0.629,0.0,2.444244,-9.136061,23.8,25.0326,2.0,2.0,0,0
0.63,0.0,2.429244,-15.0,23.8,25.0327,-2.0,-2.0,0,0
0.631,0.0,2.418366,-10.877521,23.8,25.0328,2.0,2.0,0,0
0.632,0.0,2.403366,-15.0,23.8,25.0329,-2.0,-2.0,0,0
0.633,0.0,2.392488,-10.877521,23.8,25.033,2.0,2.0,0,0
0.634,0.0,2.377488,-15.0,23.8,25.0331,-2.0,-2.0,0,0
0.635,0.0,2.366611,-10.877521,23.8,25.0332,2.0,2.0,0,0
0.636,0.0,2.351611,-15.0,23.8,25.0333,-2.0,-2.0,0,0
0.637,0.0,2.340733,-10.877521,23.8,25.0334,2.0,2.0,0,0
0.638,0.0,2.325733,-15.0,23.8,25.0335,-2.0,-2.0,0,0
0.639,0.0,2.314856,-10.877521,23.8,25.0336,2.0,2.0,0,0
0.64,0.0,2.299856,-15.0,23.8,25.0337,-2.0,-2.0,0,0
0.641,0.0,2.288978,-10.877521,23.8,25.0338,2.0,2.0,0,0
0.642,0.0,2.273978,-15.0,23.8,25.0339,-2.0,-2.0,0,0
0.643,0.0,2.263101,-10.877521,23.8,25.034,2.0,2.0,0,0
0.644,0.0,2.248101,-15.0,23.8,25.0341,-2.0,-2.0,0,0
0.645,0.0,2.237223,-10.877521,23.8,25.0342,2.0,2.0,0,0
0.646,0.0,2.222223,-15.0,23.8,25.0343,-2.0,-2.0,0,0
0.647,0.0,2.211346,-10.877521,23.8,25.0344,2.0,2.0,0,0
0.648,0.0,2.196346,-15.0,23.8,25.0345,-2.0,-2.0,0,0
0.649,0.0,2.185468,-10.877521,23.8,25.0346,2.0,2.0,0,0
0.65,0.0,2.170468,-15.0,23.8,25.0347,-2.0,-2.0,0,0
0.651,0.0,2.159591,-10.877521,23.8,25.0348,2.0,2.0,0,0
0.652,0.0,2.144591,-15.0,23.8,25.0349,-2.0,-2.0,0,0
0.653,0.0,2.133713,-10.877521,23.8,25.035,2.0,2.0,0,0
0.654,0.0,2.118713,-15.0,23.8,25.0351,-2.0,-2.0,0,0
0.655,0.0,2.107836,-10.877521,23.8,25.0352,2.0,2.0,0,0
0.656,0.0,2.092836,-15.0,23.8,25.0353,-2.0,-2.0,0,0
0.657,0.0,2.081958,-10.877521,23.8,25.0354,2.0,2.0,0,0
0.658,0.0,2.066958,-15.0,23.8,25.0355,-2.0,-2.0,0,0
0.659,0.0,2.056081,-10.877521,23.8,25.0356,2.0,2.0,0,0
0.66,0.0,2.041081,-15.0,23.8,25.0357,-2.0,-2.0,0,0
0.661,0.0,2.030203,-10.877521,23.8,25.0358,2.0,2.0,0,0
0.662,0.0,2.015203,-15.0,23.8,25.0359,-2.0,-2.0,0,0
0.663,0.0,2.004326,-10.877521,23.8,25.036,2.0,2.0,0,0
0.664,0.0,1.989326,-15.0,23.8,25.0361,-2.0,-2.0,0,0
0.665,0.0,1.978448,-10.877521,23.8,25.0362,2.0,2.0,0,0
0.666,0.0,1.963448,-15.0,23.8,25.0363,-2.0,-2.0,0,0
0.667,0.0,1.952571,-10.877521,23.8,25.0364,2.0,2.0,0,0
0.668,0.0,1.937571,-15.0,23.8,25.0365,-2.0,-2.0,0,0
0.669,0.0,1.926693,-10.877521,23.8,25.0366,2.0,2.0,0,0
0.67,0.0,1.911693,-15.0,23.8,25.0367,-2.0,-2.0,0,0
0.671,0.0,1.900816,-10.877521,23.8,25.0368,2.0,2.0,0,0
0.672,0.0,1.885816,-15.0,23.8,25.0369,-2.0,-2.0,0,0
0.673,0.0,1.874938,-10.877521,23.8,25.037,2.0,2.0,0,0
0.674,0.0,1.859938,-15.0,23.8,25.0371,-2.0,-2.0,0,0
0.675,0.0,1.849061,-10.877521,23.8,25.0372,2.0,2.0,0,0
0.676,0.0,1.834061,-15.0,23.8,25.0373,-2.0,-2.0,0,0
0.677,0.0,1.823183,-10.877521,23.8,25.0374,2.0,2.0,0,0
0.678,0.0,1.808183,-15.0,23.8,25.0375,-2.0,-2.0,0,0
0.679,0.0,1.797306,-10.877521,23.8,25.0376,2.0,2.0,0,0
0.68,0.0,1.782306,-15.0,23.8,25.0377,-2.0,-2.0,0,0
0.681,0.0,1.771428,-10.877521,23.8,25.0378,2.0,2.0,0,0
0.682,0.0,1.756428,-15.0,23.8,25.0379,-2.0,-2.0,0,0
0.683,0.0,1.74555,-10.877521,23.8,25.038,2.0,2.0,0,0
0.684,0.0,1.73055,-15.0,23.8,25.0381,-2.0,-2.0,0,0
0.685,0.0,1.719673,-10.877521,23.8,25.0382,2.0,2.0,0,0
0.686,0.0,1.704673,-15.0,23.8,25.0383,-2.0,-2.0,0,0
0.687,0.0,1.693795,-10.877521,23.8,25.0384,2.0,2.0,0,0
0.688,0.0,1.678795,-15.0,23.8,25.0385,-2.0,-2.0,0,0
0.689,0.0,1.667918,-10.877521,23.8,25.0386,2.0,2.0,0,0
0.69,0.0,1.652918,-15.0,23.8,25.0387,-2.0,-2.0,0,0
0.691,0.0,1.64204,-10.877521,23.8,25.0388,2.0,2.0,0,0
0.692,0.0,1.62704,-15.0,23.8,25.0389,-2.0,-2.0,0,0
0.693,0.0,1.616163,-10.877521,23.8,25.039,2.0,2.0,0,0
0.694,0.0,1.601163,-15.0,23.8,25.0391,-2.0,-2.0,0,0
0.695,0.0,1.590285,-10.877521,23.8,25.0392,2.0,2.0,0,0
0.696,0.0,1.575285,-15.0,23.8,25.0393,-2.0,-2.0,0,0
0.697,0.0,1.564408,-10.877521,23.8,25.0394,2.0,2.0,0,0
0.698,0.0,1.549408,-15.0,23.8,25.0394,-2.0,-2.0,0,0
0.699,0.0,1.53853,-10.877521,23.8,25.0395,2.0,2.0,0,0
0.7,0.0,1.52353,-15.0,23.8,25.0396,-2.0,-2.0,0,0
0.701,0.0,1.512653,-10.877521,23.8,25.0397,2.0,2.0,0,0
0.702,0.0,1.497653,-15.0,23.8,25.0398,-2.0,-2.0,0,0
0.703,0.0,1.486775,-10.877521,23.8,25.0399,2.0,2.0,0,0
0.704,0.0,1.471775,-15.0,23.8,25.04,-2.0,-2.0,0,0
0.705,0.0,1.460898,-10.877521,23.8,25.0401,2.0,2.0,0,0
0.706,0.0,1.445898,-15.0,23.8,25.0402,-2.0,-2.0,0,0
0.707,0.0,1.43502,-10.877521,23.8,25.0403,2.0,2.0,0,0
0.708,0.0,1.42002,-15.0,23.8,25.0404,-2.0,-2.0,0,0
0.709,0.0,1.409143,-10.877521,23.8,25.0405,2.0,2.0,0,0
0.71,0.0,1.394143,-15.0,23.8,25.0406,-2.0,-2.0,0,0
0.711,0.0,1.383265,-10.877521,23.8,25.0407,2.0,2.0,0,0
0.712,0.0,1.368265,-15.0,23.8,25.0408,-2.0,-2.0,0,0
0.713,0.0,1.357388,-10.877521,23.8,25.0409,2.0,2.0,0,0
0.714,0.0,1.342388,-15.0,23.8,25.041,-2.0,-2.0,0,0
